"Ssciname","scommname","qseqid","sseqid","pident","length","mismatch","gapopen","qcovus","qstart","qend","sstart","send","evalue","bitscore","staxids","qlen","qcovs","annotated_tax","pmatchsel"
"Icelinus borealis","northern sculpin","092701bd61bab74b22a41a934113a001b07dc2bc","gi|2587926929|ref|NC_082815.1|",95.706,163,7,0,100,1,163,321,483,6.94e-66,263,"433388",163,100,"Icelinus spp.  ||  Icelinus filamentosus | Icelinus tenuis","1 | 1"
"Icelinus borealis","northern sculpin","092701bd61bab74b22a41a934113a001b07dc2bc","gi|985563249|dbj|LC091932.1|",95.706,163,7,0,100,1,163,8,170,6.94e-66,263,"433388",163,100,"Icelinus spp.  ||  Icelinus filamentosus | Icelinus tenuis","1 | 1"
"Icelinus oculatus","frogmouth sculpin","092701bd61bab74b22a41a934113a001b07dc2bc","gi|2491777087|gb|OQ846282.1|",95.706,163,7,0,100,1,163,8,170,6.94e-66,263,"305509",163,100,"Icelinus spp.  ||  Icelinus filamentosus | Icelinus tenuis","1 | 1"
"Artediellus neyelovi","Artediellus neyelovi","092701bd61bab74b22a41a934113a001b07dc2bc","gi|985565788|dbj|LC036904.1|",95.122,164,6,2,100,1,163,8,170,3.23e-64,257,"1633449",163,100,"Icelinus spp.  ||  Icelinus filamentosus | Icelinus tenuis","1 | 1"
"Icelinus fimbriatus","fringed sculpin","092701bd61bab74b22a41a934113a001b07dc2bc","gi|985563241|dbj|LC091924.1|",95.092,163,8,0,100,1,163,8,170,3.23e-64,257,"320611",163,100,"Icelinus spp.  ||  Icelinus filamentosus | Icelinus tenuis","1 | 1"
"Bero elegans","Bero elegans","092701bd61bab74b22a41a934113a001b07dc2bc","gi|985565813|dbj|LC036929.1|",95.122,164,5,3,100,1,163,8,169,1.16e-63,255,"1633513",163,100,"Icelinus spp.  ||  Icelinus filamentosus | Icelinus tenuis","1 | 1"
"Bero elegans","Bero elegans","092701bd61bab74b22a41a934113a001b07dc2bc","gi|2183321019|dbj|LC672450.1|",95.122,164,5,3,100,1,163,193,354,1.16e-63,255,"1633513",163,100,"Icelinus spp.  ||  Icelinus filamentosus | Icelinus tenuis","1 | 1"
"Artediellus scaber","hamecon","092701bd61bab74b22a41a934113a001b07dc2bc","gi|2072646433|gb|MZ621044.1|",94.545,165,6,2,100,1,163,16,179,1.5e-62,252,"980324",163,100,"Icelinus spp.  ||  Icelinus filamentosus | Icelinus tenuis","1 | 1"
"Artediellus scaber","hamecon","092701bd61bab74b22a41a934113a001b07dc2bc","gi|2072646418|gb|MZ621029.1|",94.545,165,6,3,100,1,163,16,179,1.5e-62,252,"980324",163,100,"Icelinus spp.  ||  Icelinus filamentosus | Icelinus tenuis","1 | 1"
"Artediellus scaber","hamecon","092701bd61bab74b22a41a934113a001b07dc2bc","gi|2072646416|gb|MZ621027.1|",94.545,165,6,3,100,1,163,16,179,1.5e-62,252,"980324",163,100,"Icelinus spp.  ||  Icelinus filamentosus | Icelinus tenuis","1 | 1"
"Artediellus dydymovi","Artediellus dydymovi","092701bd61bab74b22a41a934113a001b07dc2bc","gi|1918447705|dbj|LC579107.1|",94.512,164,7,2,100,1,163,8,170,1.5e-62,252,"2768252",163,100,"Icelinus spp.  ||  Icelinus filamentosus | Icelinus tenuis","1 | 1"
"Clupea pallasii","Pacific herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|1848856272|dbj|LC552350.1|",98.788,165,2,0,100,1,165,8,172,2.5e-75,294,"30724",165,100,"Clupea pallasii","0.988"
"Clupea pallasii","Pacific herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|985564913|dbj|LC020932.1|",98.788,165,2,0,100,1,165,8,172,2.5e-75,294,"30724",165,100,"Clupea pallasii","0.988"
"Clupea pallasii","Pacific herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|148922558|ref|NC_009578.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"30724",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|426259499|gb|KC193697.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|426259485|gb|KC193696.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|426259471|gb|KC193695.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|426259457|gb|KC193694.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|426259443|gb|KC193693.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|426259429|gb|KC193692.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|426259415|gb|KC193691.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|426259387|gb|KC193689.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|426259373|gb|KC193688.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|426259345|gb|KC193686.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|426259331|gb|KC193685.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|426259317|gb|KC193684.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|426259303|gb|KC193683.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|426259289|gb|KC193682.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|426259261|gb|KC193680.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Sprattus sprattus","European sprat","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|148922628|ref|NC_009593.1|",98.182,165,3,0,100,1,165,323,487,1.16e-73,289,"196075",165,100,"Clupea pallasii","0.988"
"Clupea harengus","Atlantic herring","1257d0e780920ab5034f60fc617e58a9b125feaf","gi|148922530|ref|NC_009577.1|",98.182,165,3,0,100,1,165,322,486,1.16e-73,289,"7950",165,100,"Clupea pallasii","0.988"
"Homo sapiens","human","8d6f469c94fd8e615b26a572eab31778b107679b","gi|295809473|emb|FN674024.1|",99.387,163,1,0,100,1,163,590,752,6.84e-76,296,"9606",163,100,"Homo sapiens","0.994"
"Homo sapiens","human","8d6f469c94fd8e615b26a572eab31778b107679b","gi|16304268|gb|AC021914.7|",98.773,163,2,0,100,1,163,43526,43688,3.18e-74,291,"9606",163,100,"Homo sapiens","0.994"
"Pan troglodytes","chimpanzee","8d6f469c94fd8e615b26a572eab31778b107679b","gi|2468481780|ref|XM_508282.8|",96.933,163,5,0,100,1,163,5825,5987,3.2e-69,274,"9598",163,100,"Homo sapiens","0.994"
"Homo sapiens","human","8d6f469c94fd8e615b26a572eab31778b107679b","gi|1543384086|ref|NG_016607.2|",96.319,163,6,0,100,1,163,2341,2179,1.49e-67,268,"9606",163,100,"Homo sapiens","0.994"
"Homo sapiens","human","8d6f469c94fd8e615b26a572eab31778b107679b","gi|2158836149|ref|NG_077777.1|",96.319,163,6,0,100,1,163,186,24,1.49e-67,268,"9606",163,100,"Homo sapiens","0.994"
"Homo sapiens","human","8d6f469c94fd8e615b26a572eab31778b107679b","gi|300192914|ref|NG_023304.1|",96.319,163,6,0,100,1,163,8167,8329,1.49e-67,268,"9606",163,100,"Homo sapiens","0.994"
"Homo sapiens","human","8d6f469c94fd8e615b26a572eab31778b107679b","gi|211906306|gb|EU822920.1|",96.319,163,6,0,100,1,163,491,653,1.49e-67,268,"9606",163,100,"Homo sapiens","0.994"
"Homo sapiens","human","8d6f469c94fd8e615b26a572eab31778b107679b","gi|23396211|gb|AC008434.5|",96.319,163,6,0,100,1,163,9370,9532,1.49e-67,268,"9606",163,100,"Homo sapiens","0.994"
"Gorilla gorilla gorilla","western lowland gorilla","8d6f469c94fd8e615b26a572eab31778b107679b","gi|2493289231|ref|XM_004050703.4|",95.732,164,6,1,100,1,163,5843,6006,6.94e-66,263,"9595",163,100,"Homo sapiens","0.994"
"Gorilla gorilla","western gorilla","8d6f469c94fd8e615b26a572eab31778b107679b","gi|685161450|gb|KM510341.1|",95.062,162,8,0,99,1,162,1401,1240,1.16e-63,255,"9593",163,99,"Homo sapiens","0.994"
"Pan paniscus","pygmy chimpanzee","8d6f469c94fd8e615b26a572eab31778b107679b","gi|1042266255|gb|KX211931.1|",93.865,163,10,0,100,1,163,325,487,6.99e-61,246,"9597",163,100,"Homo sapiens","0.994"
"Pan paniscus","pygmy chimpanzee","8d6f469c94fd8e615b26a572eab31778b107679b","gi|1042266325|gb|KX211936.1|",93.252,163,11,0,100,1,163,325,487,3.25e-59,241,"9597",163,100,"Homo sapiens","0.994"
"Pan paniscus","pygmy chimpanzee","8d6f469c94fd8e615b26a572eab31778b107679b","gi|984684375|gb|KU353708.1|",93.252,163,11,0,100,1,163,325,487,3.25e-59,241,"9597",163,100,"Homo sapiens","0.994"
"Homo sapiens","human","8d6f469c94fd8e615b26a572eab31778b107679b","gi|2067825768|gb|MN628053.1|",92.683,164,11,1,100,1,163,904,1067,1.51e-57,235,"9606",163,100,"Homo sapiens","0.994"
"Homo sapiens","human","8d6f469c94fd8e615b26a572eab31778b107679b","gi|2067825754|gb|MN628052.1|",92.683,164,11,1,100,1,163,903,1066,1.51e-57,235,"9606",163,100,"Homo sapiens","0.994"
"Homo sapiens","human","8d6f469c94fd8e615b26a572eab31778b107679b","gi|2067825740|gb|MN628051.1|",92.683,164,11,1,100,1,163,904,1067,1.51e-57,235,"9606",163,100,"Homo sapiens","0.994"
"Pan paniscus","pygmy chimpanzee","8d6f469c94fd8e615b26a572eab31778b107679b","gi|350995475|gb|JF727236.1|",92.638,163,12,0,100,1,163,325,487,1.51e-57,235,"9597",163,100,"Homo sapiens","0.994"
"Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii","8d6f469c94fd8e615b26a572eab31778b107679b","gi|350994904|gb|JF727194.1|",92.638,163,12,0,100,1,163,325,487,1.51e-57,235,"37010",163,100,"Homo sapiens","0.994"
"Pan paniscus","pygmy chimpanzee","8d6f469c94fd8e615b26a572eab31778b107679b","gi|281188435|gb|GU189666.1|",92.683,164,11,1,100,1,163,325,488,1.51e-57,235,"9597",163,100,"Homo sapiens","0.994"
"Pan paniscus","pygmy chimpanzee","8d6f469c94fd8e615b26a572eab31778b107679b","gi|281188393|gb|GU189663.1|",92.638,163,12,0,100,1,163,325,487,1.51e-57,235,"9597",163,100,"Homo sapiens","0.994"
"Clupea pallasii","Pacific herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|1848856272|dbj|LC552350.1|",99.394,165,1,0,100,1,165,8,172,5.37e-77,300,"30724",165,100,"Clupea pallasii","0.994"
"Clupea pallasii","Pacific herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|985564913|dbj|LC020932.1|",99.394,165,1,0,100,1,165,8,172,5.37e-77,300,"30724",165,100,"Clupea pallasii","0.994"
"Clupea pallasii","Pacific herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|148922558|ref|NC_009578.1|",99.394,165,1,0,100,1,165,322,486,5.37e-77,300,"30724",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|426259499|gb|KC193697.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|426259485|gb|KC193696.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|426259471|gb|KC193695.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|426259457|gb|KC193694.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|426259443|gb|KC193693.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|426259429|gb|KC193692.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|426259415|gb|KC193691.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|426259387|gb|KC193689.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|426259373|gb|KC193688.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|426259345|gb|KC193686.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|426259331|gb|KC193685.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|426259317|gb|KC193684.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|426259303|gb|KC193683.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|426259289|gb|KC193682.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|426259261|gb|KC193680.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Sprattus sprattus","European sprat","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|148922628|ref|NC_009593.1|",98.788,165,2,0,100,1,165,323,487,2.5e-75,294,"196075",165,100,"Clupea pallasii","0.994"
"Clupea harengus","Atlantic herring","7f85cb5562e2217bf12e10cbd188298a5f969942","gi|148922530|ref|NC_009577.1|",98.788,165,2,0,100,1,165,322,486,2.5e-75,294,"7950",165,100,"Clupea pallasii","0.994"
"Clinocottus globiceps","mosshead sculpin","a9db1a5e1e1f5ad189b89b502f9596f60245809c","gi|985563230|dbj|LC091913.1|",100,163,0,0,100,1,163,8,170,1.47e-77,302,"459047",163,100,"Clinocottus globiceps","1"
"Clinocottus globiceps","mosshead sculpin","a9db1a5e1e1f5ad189b89b502f9596f60245809c","gi|2491777343|gb|OQ846538.1|",100,163,0,0,100,1,163,8,170,1.47e-77,302,"459047",163,100,"Clinocottus globiceps","1"
"Clinocottus recalvus","bald sculpin","a9db1a5e1e1f5ad189b89b502f9596f60245809c","gi|2491777344|gb|OQ846539.1|",98.16,163,3,0,100,1,163,8,170,1.48e-72,285,"283633",163,100,"Clinocottus globiceps","1"
"Clinocottus embryum","calico sculpin","a9db1a5e1e1f5ad189b89b502f9596f60245809c","gi|2491777342|gb|OQ846537.1|",93.252,163,10,1,100,1,163,8,169,1.17e-58,239,"459046",163,100,"Clinocottus globiceps","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40849161|gb|AY495283.1|",100,164,0,0,100,1,164,904,1067,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40849147|gb|AY495282.1|",100,164,0,0,100,1,164,905,1068,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40849133|gb|AY495281.1|",100,164,0,0,100,1,164,903,1066,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40849119|gb|AY495280.1|",100,164,0,0,100,1,164,904,1067,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40849091|gb|AY495278.1|",100,164,0,0,100,1,164,905,1068,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40849077|gb|AY495277.1|",100,164,0,0,100,1,164,903,1066,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40849063|gb|AY495276.1|",100,164,0,0,100,1,164,903,1066,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40849049|gb|AY495275.1|",100,164,0,0,100,1,164,904,1067,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40849035|gb|AY495274.1|",100,164,0,0,100,1,164,903,1066,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40849021|gb|AY495273.1|",100,164,0,0,100,1,164,904,1067,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40849007|gb|AY495272.1|",100,164,0,0,100,1,164,906,1069,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40848993|gb|AY495271.1|",100,164,0,0,100,1,164,903,1066,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40848979|gb|AY495270.1|",100,164,0,0,100,1,164,903,1066,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40848965|gb|AY495269.1|",100,164,0,0,100,1,164,904,1067,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40848951|gb|AY495268.1|",100,164,0,0,100,1,164,904,1067,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40848937|gb|AY495267.1|",100,164,0,0,100,1,164,903,1066,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|40848027|gb|AY495202.1|",100,164,0,0,100,1,164,903,1066,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|70956000|gb|DQ112833.2|",100,164,0,0,100,1,164,467,630,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|70955900|gb|DQ112783.2|",100,164,0,0,100,1,164,465,628,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Homo sapiens","human","da5b62b4c5997949955c7d45678f71a7f31b116d","gi|70955896|gb|DQ112781.3|",100,164,0,0,100,1,164,467,630,4.12e-78,303,"9606",164,100,"Homo sapiens","1"
"Oncorhynchus tshawytscha","Chinook salmon","fbde2114281c0ae20cdb638b145db936933e4790","gi|985566961|dbj|LC091628.1|",98.773,163,2,0,100,1,163,8,170,3.18e-74,291,"74940",163,100,"Oncorhynchus tshawytscha","0.988"
"Oncorhynchus tshawytscha","Chinook salmon","fbde2114281c0ae20cdb638b145db936933e4790","gi|2329041622|gb|ON005616.1|",98.773,163,2,0,100,1,163,321,483,3.18e-74,291,"74940",163,100,"Oncorhynchus tshawytscha","0.988"
"Oncorhynchus tshawytscha","Chinook salmon","fbde2114281c0ae20cdb638b145db936933e4790","gi|2305126625|gb|OL693876.1|",98.773,163,2,0,100,1,163,321,483,3.18e-74,291,"74940",163,100,"Oncorhynchus tshawytscha","0.988"
"Oncorhynchus tshawytscha","Chinook salmon","fbde2114281c0ae20cdb638b145db936933e4790","gi|2305126393|gb|OL404930.1|",98.773,163,2,0,100,1,163,321,483,3.18e-74,291,"74940",163,100,"Oncorhynchus tshawytscha","0.988"
"Oncorhynchus tshawytscha","Chinook salmon","fbde2114281c0ae20cdb638b145db936933e4790","gi|2264236735|dbj|LC717563.1|",98.773,163,2,0,100,1,163,192,354,3.18e-74,291,"74940",163,100,"Oncorhynchus tshawytscha","0.988"
"Oncorhynchus tshawytscha","Chinook salmon","fbde2114281c0ae20cdb638b145db936933e4790","gi|307640018|gb|HQ167665.1|",98.773,163,2,0,100,1,163,253,415,3.18e-74,291,"74940",163,100,"Oncorhynchus tshawytscha","0.988"
"Oncorhynchus tshawytscha","Chinook salmon","fbde2114281c0ae20cdb638b145db936933e4790","gi|14647165|ref|NC_002980.1|",98.773,163,2,0,100,1,163,1307,1469,3.18e-74,291,"74940",163,100,"Oncorhynchus tshawytscha","0.988"
"Oncorhynchus tshawytscha","Chinook salmon","fbde2114281c0ae20cdb638b145db936933e4790","gi|2305126465|gb|OL457394.1|",98.16,163,3,0,100,1,163,321,483,1.48e-72,285,"74940",163,100,"Oncorhynchus tshawytscha","0.988"
"Oncorhynchus nerka","sockeye salmon","fbde2114281c0ae20cdb638b145db936933e4790","gi|1585113455|gb|MH003639.1|",96.933,163,5,0,100,1,163,321,483,3.2e-69,274,"8023",163,100,"Oncorhynchus tshawytscha","0.988"
"Oncorhynchus nerka","sockeye salmon","fbde2114281c0ae20cdb638b145db936933e4790","gi|2305126639|gb|OL806599.1|",96.933,163,5,0,100,1,163,321,483,3.2e-69,274,"8023",163,100,"Oncorhynchus tshawytscha","0.988"
"Oncorhynchus clarkii henshawi","Lahontan cutthroat trout","fbde2114281c0ae20cdb638b145db936933e4790","gi|2305126522|gb|OL457427.1|",96.933,163,5,0,100,1,163,321,483,3.2e-69,274,"72053",163,100,"Oncorhynchus tshawytscha","0.988"
"Oncorhynchus clarkii henshawi","Lahontan cutthroat trout","fbde2114281c0ae20cdb638b145db936933e4790","gi|2305126507|gb|OL457422.1|",96.933,163,5,0,100,1,163,321,483,3.2e-69,274,"72053",163,100,"Oncorhynchus tshawytscha","0.988"
